features,label,directory
"[0.14040184236146114, 0.05750818669906835, 0.0, 0.01476541650203251, 0.19582380958953186, 1.0, 0.9947050433899809, 0.9911527711933658, 0.6545635876682325, 0.9896889944858641, 0.995273084864052, 0.9986698012279789, 1336.6130958963383, 67.24031428861463, 32.900267267744255, 21.780622840711054, 17.153800047864458, 12.747468595700113, 9.700341908064168, 9.722952539645021, 7.951356904627986, 7.101546879865436, 6.008640419263831, 5.637483274192411, 5.839707211346111, 742.0389988604746, 67.97449254425277, 32.69290693368785, 22.289952177881716, 16.196287466869073, 12.904546580594161, 10.440039258131385, 9.442654707094562, 8.165243865532169, 6.696318312307801, 6.02774990771204, 6.285936663212658, 4.782939954830036]",sweet,EUReCA - dietary eeg
"[0.12906242722239109, 0.08788225312601655, 0.0, 0.04678378337192278, 0.23775721186714358, 1.0, 0.9716889381900129, 0.9424750861068643, 0.7260902296458077, 0.9926941489988883, 0.9964603867129149, 0.9998857017264531, 1336.2012019128235, 67.26617056666596, 32.734150614628966, 22.00683610634357, 16.73081864075111, 12.827291458847384, 10.501804187387961, 9.038591452263965, 8.341976444119016, 6.892653932536538, 6.272083942899513, 5.2240149273919005, 5.424195313263953, 742.4507563801006, 67.46120867212723, 33.05695708032717, 21.90297372169796, 16.570675621258957, 12.957616644185002, 10.242649928534098, 9.36062720632738, 8.138537839921895, 6.785206702177588, 6.3713696700241265, 5.5833562772395995, 5.095956508547973]",sweet,EUReCA - dietary eeg
"[0.028031743680615676, 0.057474258920908794, 0.0, 0.02873449994833058, 0.23631831694031713, 1.0, 0.9621253698243142, 0.9739669718058876, 0.9673869885102856, 0.9949400932870088, 0.9952628389069889, 0.9996451172476888, 1335.695238134474, 67.96677963788349, 33.0354422871205, 21.869203007210757, 16.24312840840753, 13.033681274506552, 10.55508593920171, 9.054869687120565, 7.6975282729763315, 7.777207598411538, 5.899682007473842, 5.74994030808287, 4.82658541538367, 742.2044039371292, 67.53457749655198, 33.40191085413716, 21.63487378509168, 16.567928911417393, 13.061832835271876, 10.633478625273739, 8.915695456314717, 8.01747716504864, 6.605943924482256, 6.761918572353607, 5.258118780828094, 5.476773474032296]",sweet,EUReCA - dietary eeg
"[0.09381208030623643, 0.07759081919105448, 0.0, 0.020672940284673393, 0.2167138398947713, 1.0, 0.9613369039437022, 0.9501104343817152, 0.9867627182131485, 0.997989926546849, 0.9833672821439148, 0.9991469520598683, 1335.494845520946, 68.1245664764364, 32.756028219592984, 21.606226340386847, 16.57772295836439, 13.195215889831047, 10.680483956070024, 8.38488864299171, 7.982970259505677, 7.6895687129371435, 6.406478938527176, 5.074610931155904, 5.41402879753012, 742.2963827829076, 67.61521577310258, 32.99140218258037, 22.11437294546416, 16.856803231033062, 12.524935119934824, 10.558834065037, 8.748711348260658, 8.236562144661988, 7.337563575851263, 5.589813513906053, 5.6568277204036335, 5.411454312953186]",sweet,EUReCA - dietary eeg
"[0.11281505748977559, 0.032500444143930156, 0.0, 0.010519133734808431, 0.23590114842937368, 1.0, 0.9862183883039054, 0.9984098227721577, 0.9999741356780971, 0.9589143478513134, 0.9881332026699033, 0.999200646861584, 1335.0735114470833, 67.802538651467, 33.19887095022096, 22.330946109174366, 16.05854220628867, 12.803684147301606, 10.471374222834935, 9.431304934255841, 7.718430473473913, 6.9065136927856585, 6.428967085961358, 6.002501455720777, 5.244557767239245, 742.0346654924931, 67.88542108548705, 33.18626702718117, 21.922266259390675, 16.51304409036898, 12.667230960999941, 10.57662033325851, 9.266868878256764, 7.872994441602856, 6.73243099582403, 6.2285153895858905, 6.114879224271663, 4.82711333491072]",bitter,EUReCA - dietary eeg
"[0.12504644782586502, 0.033643365014463154, 0.0, 0.010534083850426779, 0.2266901494407083, 1.0, 0.9822379717817078, 0.9829117995040475, 0.9559618472247617, 0.9396305469498577, 0.9987606620447205, 0.9992792218056803, 1335.347994986905, 67.36874836811447, 33.050323726011015, 21.964746357692484, 16.643622244975724, 12.814039216428606, 10.502982929891703, 9.196099031893574, 7.9180069233781305, 6.613073343842187, 6.453675072957431, 5.900368021087047, 5.363861795333083, 742.5276878876882, 67.31121213303469, 33.37153655866328, 22.0510717740384, 16.357471516907587, 12.837002161730029, 10.02534519704736, 9.539373055571094, 7.514995549438119, 7.440449161890772, 6.555199369327163, 5.600690831635979, 5.017420266345846]",bitter,EUReCA - dietary eeg
"[0.1824624497504705, 0.04272551596612518, 0.0, 0.007739691904722959, 0.2802615083500061, 1.0, 0.9993868633673754, 0.9721096238568312, 0.9858615132495473, 0.9958202613563927, 0.9914200656159657, 0.9989553612549513, 1335.3890614335955, 67.43478869697758, 33.37408327756921, 22.16659626825406, 15.98119611175446, 13.139186810606201, 10.690725255612541, 9.0764863745593, 7.435214302715455, 7.499731237646817, 5.6791476499977716, 6.169827456547772, 5.04471060271059, 742.6006928486361, 67.01633373373902, 33.00287747943618, 22.698308856335192, 15.833000451105207, 13.286927521814489, 10.618427866352967, 9.168259557945843, 7.368810684775125, 7.110251107926169, 6.422708604009713, 5.634873819597718, 5.54021304751767]",bitter,EUReCA - dietary eeg
"[0.11519234106249772, 0.025552567066544015, 0.0, 0.025426239429851775, 0.29273421770838626, 1.0, 0.9398080175922184, 0.9755705872120799, 0.987862446134537, 0.9768954706764895, 0.9997401409477441, 0.9998078392894502, 1335.6052588133757, 67.50646692716123, 33.1991703269469, 21.999707680032273, 16.044887135058527, 13.058378900799287, 10.618601515881778, 9.074344231725757, 7.928864815323572, 6.753494858408537, 6.439807719765091, 5.889671122227451, 5.561193451974418, 742.5089886248797, 67.41764292279976, 33.431894089189605, 21.725541620226405, 16.176112453673497, 13.102421243991238, 10.814825270140059, 9.285257679130758, 7.4745336138807215, 7.015088989675942, 6.435733250172612, 5.520044134099954, 4.94634604220389]",bitter,EUReCA - dietary eeg
"[0.04735830821789603, 0.1048894716952502, 0.0, 0.01020426527241107, 0.2464681146862856, 1.0, 0.9912358642074794, 0.9603713736805242, 0.9440337540428462, 0.9389164372044945, 0.9842233891516018, 0.9986071952092743, 1334.8161667381407, 67.7187459852697, 33.23604281774251, 22.30376708822616, 16.199275676678432, 12.540880846780034, 10.55444118308724, 9.160624701222009, 8.45912882104955, 6.788580634258073, 5.772833598339686, 6.2430572138291485, 5.212404229485798, 741.7852268556242, 68.25063808923807, 33.04961918463977, 21.844051201100157, 16.138730365280747, 13.238306059153881, 10.235457055190693, 9.300887859708677, 7.847450822504493, 7.212645005736414, 6.164139232526535, 5.785491152499745, 4.975050930446972]",bitter,EUReCA - dietary eeg
"[0.06542983902394302, 0.07816015523545913, 0.011448787048037317, 0.0, 0.22125833402390502, 1.0, 0.9236219369332791, 0.9722102731561699, 0.9958102310589512, 0.9572206602925237, 0.9878408772537772, 0.9989121916067909, 1335.5463709941546, 67.72368767182073, 32.52584409595127, 22.144912680946398, 16.255779411097322, 13.06651736978808, 10.339393037412036, 8.93249766959817, 8.344281491457043, 6.846134260554978, 6.974182997087764, 4.926558744354871, 5.648465926081648, 742.135860524355, 67.58508012951384, 33.77573505977012, 21.43921965680504, 16.252356758279554, 13.062794224935407, 10.698656469442717, 9.001901906927305, 7.713903013504519, 7.714422803918863, 5.82908374561541, 5.518743137504092, 5.807477618087015]",bitter,EUReCA - dietary eeg
"[0.06370284185367307, 0.08433220617426437, 0.0, 0.010624927481463325, 0.2757079940575056, 1.0, 0.8418596107677997, 0.9865105478143538, 0.9222193306786981, 0.9308926811662882, 0.9998395912313245, 0.9978385302742174, 1335.6240884187428, 67.67798747517887, 33.07959821040951, 21.715261047508505, 16.574016443007423, 13.047124982133095, 10.148524889976823, 9.255855989012707, 8.06837503412688, 6.949057618248501, 6.5921986325403035, 5.290836520602761, 5.312115874255357, 742.273277259276, 67.38399624151172, 33.33558798835831, 22.048756023833157, 16.03066274886797, 13.010251661958034, 10.985957871207622, 8.83057722745622, 8.137903153154259, 7.079109517205456, 6.103935285879535, 5.7302733643340815, 5.079277441437847]",bitter,EUReCA - dietary eeg
"[0.11022397585083976, 0.11473914740188057, 0.0, 0.00926998295816415, 0.26461105943889573, 1.0, 0.9774098840146503, 0.9947054087518701, 0.9096663334273202, 0.9129505730616814, 0.9970247880615389, 0.9989266136792505, 1335.6959744712678, 68.17092203971389, 32.85053164654012, 21.844935892432225, 16.465718275806857, 12.657835824343447, 10.681604121792194, 9.153088787876662, 7.700123044638648, 7.306379834886945, 6.125881821812299, 5.458281649882114, 4.7496989170627515, 741.7777229467491, 67.77017724018347, 33.31417390278474, 21.98159390477181, 16.660896132368954, 12.697174001908333, 10.703517727605904, 8.480714940691184, 8.04997949569001, 7.370950576505892, 6.338552525771603, 5.9287975996276305, 5.0149884373559726]",bitter,EUReCA - dietary eeg
"[0.10281839042238489, 0.05706130747050289, 0.0, 0.012350664780686431, 0.2545582432652878, 1.0, 0.9484126988303979, 0.9430759183222304, 0.9627231862343119, 0.9981629824990889, 0.9902761192075652, 0.9945687274106678, 1336.3494753275206, 67.27474775790304, 33.32144233320389, 21.90425747650015, 16.077807277685736, 12.811166628078071, 10.471554018266428, 9.617461995552123, 7.957121242082922, 6.650977040508078, 6.302800225224031, 5.457442643021315, 5.258224605645136, 742.0562957831195, 67.4048003253989, 33.667074518246686, 21.956010579553553, 16.11980485974847, 12.717842098773927, 10.813649927716074, 9.467352633612716, 7.730783295121023, 6.865045237530194, 5.957170474201148, 6.109962160766701, 5.051479708534391]",bitter,EUReCA - dietary eeg
"[0.10638806463323522, 0.04218872932715204, 0.0, 0.015361736221232318, 0.24495453205272016, 1.0, 0.9675856577302809, 0.9964170934790354, 0.9708032709117661, 0.9461173964185909, 0.9864352522078303, 0.9918857137282673, 1335.523481879063, 67.8578560567014, 33.631740105431746, 21.33232642333011, 16.460594110872325, 13.126694005500166, 10.534485489657094, 9.040461528879543, 7.5931467739768, 7.743499564299887, 5.975095937182239, 5.160334756654306, 5.19510486096314, 742.2442219724736, 67.66269631918794, 33.13412658684375, 21.778078702611396, 16.65305960608992, 12.641535380400322, 10.784630436799915, 9.14640410760894, 7.980930424802458, 6.965548479666538, 6.066601608702381, 5.754313140824829, 5.261462676055039]",bitter,EUReCA - dietary eeg
"[0.17547755939725806, 0.043557179062910865, 0.0, 0.019850572821678233, 0.24470691580997958, 1.0, 0.9764805393468431, 0.957548347294424, 0.9323010124918105, 0.9803968672949651, 0.9924895572737787, 0.9986169627187863, 1335.7306780556805, 67.64550115552233, 32.8573263198075, 22.06914523242922, 16.28512436651744, 12.855726130611696, 10.73238180382852, 9.308867245136108, 7.536106517339955, 7.165194555952162, 6.4657172725273515, 5.839185037020545, 4.888434738123027, 742.2289455961253, 67.72576917067245, 33.408418415194504, 21.887599496567347, 16.01003070040637, 13.083557156753553, 10.445007313673454, 8.8961214972012, 8.199173661610955, 6.753648055325949, 6.576081232315042, 5.284217419173277, 5.458966742591162]",bitter,EUReCA - dietary eeg
"[0.09820167352386885, 0.050694382963014116, 0.0, 0.0444950466891069, 0.24432472295578628, 1.0, 0.9884119035833647, 0.9563163777204583, 0.9001252518213861, 0.9759266713550263, 0.9966316127343104, 0.9986185348490874, 1335.8062834164296, 67.65404042963303, 33.27582045761011, 21.614661220357117, 16.08911982608868, 12.995184172138785, 10.906316017771701, 8.667633898333087, 8.282972900654617, 6.76738436024457, 6.406149125838086, 5.626899187837726, 5.021147017348781, 742.2671874258621, 67.31721712456357, 33.53821991900979, 21.739186229561305, 16.332659885509905, 13.372459233437269, 10.308588597326825, 9.112439700403158, 8.002777615679088, 7.063727377009235, 6.007858625988972, 5.443813890901028, 5.641463346917817]",bitter,EUReCA - dietary eeg
"[0.0972028101260121, 0.058404051696137556, 0.0, 0.041810437724554464, 0.22533653059755868, 1.0, 0.9986078488111386, 0.9982037882101553, 0.9935376657925248, 0.952650331612179, 0.9890492256276484, 0.9970987068564723, 1335.9411834312732, 67.55992575128056, 32.97680003965904, 21.94889247927157, 15.862232430821166, 13.270465408968718, 10.946735468597073, 8.594885792667736, 8.331972365582647, 6.797731535633584, 6.3220788507147425, 5.454694373305989, 5.13650828395118, 742.6372823737472, 67.14607374842748, 33.38585791323698, 22.059450052645392, 15.9897455357689, 12.818941215987728, 11.104098678570093, 8.950565605528439, 8.111535035513171, 6.964452689720239, 5.97778911530888, 5.7884524695061845, 5.308261147430766]",bitter,EUReCA - dietary eeg
"[0.07505854085296286, 0.07687641278354045, 0.0, 0.01635228553152712, 0.23379911817737717, 1.0, 0.9905947509798209, 0.9389775115263691, 0.9798489980090559, 0.9908489763135071, 0.9961813754863369, 0.9983613341910196, 1336.1451188249707, 67.06949438040469, 33.70637743066639, 21.85916060221794, 15.888796118160954, 13.052200190051977, 10.545491007117562, 9.299402476559377, 7.8113943669897985, 6.964613696609142, 6.467735229967826, 5.5052693925076515, 5.1231464939060505, 741.6686650178116, 67.91570292539906, 33.546883021436145, 21.963897331870175, 15.760838621332733, 13.33606138592432, 10.631709467283532, 9.136218208314254, 7.797093269779884, 6.595388771949988, 6.563627796063656, 5.682575389357716, 5.721328976261786]",bitter,EUReCA - dietary eeg
"[0.13016230331251713, 0.1008144881402988, 0.012651781267497527, 0.0, 0.1932923975039258, 1.0, 0.9799736545620943, 0.988708981331337, 0.9991646384958264, 0.9021687730385796, 0.9902474682845241, 0.9989038678502733, 1335.4798302340978, 67.78624217593664, 33.50223612491085, 21.409187141549218, 16.707478798288022, 12.469871773019994, 10.937681200104883, 9.530691074747645, 7.277370579739725, 6.838693083909883, 6.322212227462616, 6.3855156044439205, 4.669419918074377, 742.29635310788, 67.80400559615583, 33.01636869683796, 21.8146480631582, 16.146917900007267, 12.9170275481979, 10.773495664480091, 9.47463539422108, 7.658610047671077, 6.844027693046447, 6.553214671262106, 5.785224230755788, 4.993404327964781]",bitter,EUReCA - dietary eeg
"[0.13422560444222617, 0.11796359187233946, 0.012280780605694009, 0.0, 0.18810658217234347, 1.0, 0.9846200286932237, 0.9622577839989661, 0.9047324599870653, 0.9847669495521606, 0.9987879145722068, 0.9988284662701757, 1335.6697874067588, 67.22121919675229, 33.64413952995788, 22.145194255184926, 15.875249727266494, 12.914272356282833, 10.908390176556646, 9.300609703652185, 7.798561795707345, 6.958288896063338, 5.862673018246107, 5.881296080495275, 5.551540596214184, 742.7018089826681, 67.46225215119733, 33.133097388908396, 21.735044790024713, 16.38970721168687, 13.02924485562987, 10.658894396337057, 9.17364067129809, 7.815245206619114, 6.921445051759104, 6.400212821558988, 5.676134504372528, 5.227051161453174]",bitter,EUReCA - dietary eeg
"[0.07366977564823843, 0.04461727814112198, 0.0, 0.0063965965899889544, 0.19436859735595147, 1.0, 0.9925895743204416, 0.9682718732718093, 0.9659253226193494, 0.934131045433449, 0.9934303172859954, 0.9990543087720358, 1335.7253153270171, 67.63615727896322, 33.41660397691385, 21.91069628507418, 16.11899439225373, 13.143004579936354, 10.491476984935128, 9.09811803071139, 8.072442009437843, 6.7935716870118545, 5.9731649905174855, 6.16036421385459, 5.280990922340951, 742.0759651144464, 67.89812691048044, 33.15454480279132, 21.799096137205453, 16.224804812851495, 13.122040910917622, 10.477354351598759, 9.226331425113383, 7.5347907294289005, 7.2286062849361645, 6.3273024282646, 5.739492869578891, 5.379070961544718]",bitter,EUReCA - dietary eeg
"[0.05490002733554814, 0.04728190040101319, 0.0, 0.02801506735089514, 0.2545998287856919, 1.0, 0.9814909895999016, 0.9329789612319586, 0.9471136357858302, 0.9480633055139981, 0.9974939452680591, 0.9988400754686277, 1335.7106043856295, 67.59357001013058, 33.3056587075107, 21.73264742634653, 16.61113989074024, 12.590008805500407, 10.613198625876185, 9.034678274602133, 8.010837178455393, 7.132964198653713, 6.120883134212294, 5.44598804278024, 5.1437457725674705, 742.4291517954666, 67.69565329709562, 33.16314896196372, 21.574406100476292, 16.38457545513147, 13.300690261979746, 10.352849047099909, 9.35314449765147, 7.903063259811487, 6.700851738233754, 6.590050090661121, 5.334044101080701, 4.8051546849118]",bitter,EUReCA - dietary eeg
"[0.06978270692929438, 0.03503070341812933, 0.0, 0.02704077578475575, 0.28156388827862994, 1.0, 0.9959490524352709, 0.987061765857044, 0.9617117212223438, 0.9816944780571699, 0.9988801684484913, 0.9988176863127336, 1336.0246788092327, 67.51987737118435, 33.26387630540114, 22.219681505309453, 16.006140236797613, 12.478584504534787, 10.480774195714634, 9.565663051018435, 7.800722113109618, 7.361833720407369, 6.0520547852660425, 5.797687950598053, 4.892659222439654, 742.3284356594886, 67.54058000084262, 32.89858622251481, 22.489862716307016, 15.871893457927444, 12.907538212191126, 10.695808921570565, 9.389368901790665, 7.455921548350664, 6.923853507360349, 6.64876018341676, 6.081571283786164, 4.596839938777698]",bitter,EUReCA - dietary eeg
"[0.07623528734189086, 0.04494249293479823, 0.0, 0.019725806412803602, 0.23514720603937472, 1.0, 0.9839967072984586, 0.9984559049461595, 0.9296730142944419, 0.9933550951169509, 0.9977698499135843, 0.9990234351823283, 1335.3483876155221, 67.82965776729688, 33.571787870840886, 21.556812092517404, 16.81637431376908, 12.878304321006631, 10.369947503191478, 9.204462569262706, 7.669267318916541, 7.066327638162802, 6.416371962579971, 5.286276757443217, 5.295815492254297, 742.6705234769671, 67.58904078393161, 32.72546740310765, 22.353057534500685, 15.924765774081399, 13.046761280863304, 10.790147105861275, 9.008792429772845, 8.220334882425997, 6.413729862244345, 6.566518836956175, 5.167281199785131, 5.9281263104315425]",bitter,EUReCA - dietary eeg
"[0.12401278121538685, 0.035853686513149435, 0.0, 0.01793035107087718, 0.2648826696895348, 1.0, 0.9426550288264314, 0.9945534946100207, 0.9726962936582658, 0.9855449571455235, 0.9987606510710358, 0.9994040886168237, 1335.9416094037933, 67.3642704995834, 32.68806758580462, 22.314507668598235, 16.762741340800495, 12.257137219611796, 10.934213435333263, 9.223531614813481, 7.856903072209568, 7.016815704168732, 6.118102338027402, 5.5884006686484256, 5.573915438571399, 742.3271511857554, 67.45851247317029, 33.185407990476364, 22.051211773918272, 16.399086709130557, 13.339529250621197, 9.916028126675783, 9.42852434725136, 7.891066411917639, 7.104531173172392, 5.8277715592474255, 5.874645378730645, 5.034286548935464]",bitter,EUReCA - dietary eeg
"[0.1695337775939141, 0.06242861422873824, 0.0, 0.018803544854684048, 0.2151137668270746, 1.0, 0.9710064631366262, 0.9624928356439489, 0.9703081126520028, 0.993144272036216, 0.9998431515666061, 0.9979947184681444, 1335.4693030538442, 67.79286349106108, 33.37547547654021, 21.645131214617308, 16.345123997054635, 12.687209812038162, 10.756693276673762, 9.332774365217368, 7.8219507080852715, 7.161165688092451, 5.8525098673228335, 5.674883060516834, 5.26505729868338, 742.2768326060852, 67.53420515729792, 33.415564404866515, 21.790515033752037, 16.078703964180647, 13.005269565286277, 10.828497883866792, 9.138623627129315, 7.916611221435803, 6.761058180488463, 6.25449250863857, 5.584836212617683, 5.531482384844798]",bitter,EUReCA - dietary eeg
"[0.16691294716515012, 0.1103679734063771, 0.0, 0.04194236460873941, 0.22595614086802207, 1.0, 0.902105942641548, 0.9987664557050292, 0.996976667889949, 0.9959104783727966, 0.9964175972709419, 0.9988623621679622, 1335.8283080028746, 67.84233646535593, 32.81984735962668, 22.139073978565094, 16.097471299162873, 13.100152542791676, 10.807573215905713, 8.802117927573283, 8.210919493791963, 6.8569822097320055, 6.327703625781836, 5.505951986948822, 5.188366161661842, 742.0363899737567, 67.69172493892778, 33.17428680867281, 21.907820199709636, 16.296530752557018, 13.094855896434638, 10.513806250388269, 9.170258167298096, 7.969862661527946, 6.792590533772672, 6.367874923755764, 5.812534724517291, 5.0423050985627755]",bitter,EUReCA - dietary eeg
"[0.1115310153215891, 0.08429463632532296, 0.0, 0.033363716788733185, 0.28646341221475846, 1.0, 0.9979810732249178, 0.9917834304638132, 0.9951828634352687, 0.9927704021343831, 0.9977554650539299, 0.9998837514715487, 1335.5349739618125, 67.62016905109925, 33.51864437438192, 21.48693877565278, 16.592524187145038, 12.887884044199723, 10.932168693989775, 8.74138016177692, 8.007443979980614, 6.9889236092396345, 6.107382052089624, 5.592778713390075, 5.299859254002448, 742.1980049857847, 67.70063586168749, 33.22857732038803, 21.499820789980863, 16.668828583968256, 13.016078265914938, 10.534705250951095, 8.972639141724732, 8.02649081206336, 7.076862779175672, 6.221050185700319, 5.491231103704506, 5.135350267125568]",bitter,EUReCA - dietary eeg
"[0.13774357557984485, 0.11539893315207773, 0.0, 0.028108306446097853, 0.24680486672566637, 1.0, 0.9954414554416164, 0.9947564183551272, 0.9844831761458641, 0.9914667586183468, 0.9855296531734998, 0.9984445426369085, 1335.9942914763762, 67.72736730684633, 33.1751742126518, 21.614306388380562, 16.367117905204694, 12.506165489574371, 10.794177276241445, 9.162116573032414, 8.090054875778057, 6.925861948024825, 5.893804166248544, 5.762403041785033, 5.153853833598344, 742.6188727622741, 67.24362121501213, 33.110226508121826, 22.54092037594878, 15.942079857768695, 12.32885488596459, 11.294964907030643, 9.063799741655213, 7.863464120275716, 7.200239791358238, 6.077557310123473, 5.910032694146422, 4.587703109434379]",bitter,EUReCA - dietary eeg
"[0.145010830239655, 0.10384888681400853, 0.0, 0.026682883461633448, 0.22474915096363715, 1.0, 0.9780043521794779, 0.9566977181915687, 0.9904023695225157, 0.9196416848603557, 0.9981701243842628, 0.9996534813396025, 1335.4672978419424, 67.54473840839327, 33.83480348675813, 21.838554682981986, 15.848894611998466, 13.500311877509525, 10.099748606800624, 9.233491912633358, 7.784600194137665, 7.14471380276612, 6.385952583099844, 5.268045224371853, 5.319565882574967, 742.6716752804016, 66.99069999793451, 33.602496869434944, 21.944736725086003, 16.08906098318051, 13.249538081976226, 10.653743920449418, 8.888385648503746, 7.894341649320085, 7.036512234960108, 6.374672320338368, 5.3295886208358985, 5.193224057998042]",bitter,EUReCA - dietary eeg
"[0.09017470292817535, 0.05180214504985103, 0.0, 0.022851284180524553, 0.21220692447813178, 1.0, 0.9073423668595222, 0.9905806652573009, 0.97916209901812, 0.9972006343234792, 0.996227175389187, 0.999855380907386, 1336.1369375826994, 67.35662911079844, 33.16954920379608, 22.220257723326036, 16.258702742862443, 12.765464457507438, 10.724033488524524, 8.875363494413625, 8.025456394821227, 7.154147250703401, 6.451580963636976, 5.512366000014648, 4.99041524411021, 742.0133899281994, 67.58346163614942, 33.58066478033522, 21.712296682039344, 16.346795488023623, 12.513909568371625, 10.682375477685465, 9.172131020292953, 7.9647692700747825, 7.348848159168199, 6.222342047551475, 5.521793581041248, 5.155752870314288]",bitter,EUReCA - dietary eeg
"[0.06658740005553036, 0.02171382292598589, 0.0, 0.011749892529572254, 0.20501553469068715, 1.0, 0.8679223844507169, 0.9869590345609174, 0.9516816294053024, 0.9953071221516916, 0.9989185551174009, 0.9999936769642033, 1335.9957886056477, 67.46547597906334, 33.0013272155278, 21.651258249831066, 16.36521937002091, 13.31482323321417, 10.641713515185211, 9.181431669598606, 7.98106564679966, 6.656862852164185, 6.546765233160878, 5.480815536800646, 5.553029932625209, 742.6318405014434, 67.14457550250067, 33.32062364335459, 22.269622579609845, 16.084645377825794, 12.679116706766566, 10.732753196493032, 8.88055821576554, 8.37423025633952, 6.9225448895635315, 6.305853379778553, 5.332963311544909, 5.843832123388285]",bitter,EUReCA - dietary eeg
"[0.11930519896913896, 0.06498862475186322, 0.0, 0.010332175170546718, 0.20186546736288427, 1.0, 0.9425587802011773, 0.9892465458515197, 0.9923490858817422, 0.9790077547910402, 0.9958264920690177, 0.9999635505812283, 1335.9088862885046, 67.20412497075692, 33.464584616151754, 22.115533557802635, 16.199893448153524, 12.838668693999054, 10.925625011662616, 9.216639731988556, 7.803085363649972, 6.629452972987423, 6.765159406612903, 5.4303367724219855, 5.021892600565359, 742.5511951352413, 67.18939552383728, 33.390749156217026, 21.48592082825233, 16.878416455971053, 12.755125394239478, 10.55803280460881, 9.278072869299777, 7.856088157463345, 7.2157898841997845, 6.405471591059113, 4.887798074026548, 5.819497245482797]",bitter,EUReCA - dietary eeg
"[0.09875239918893511, 0.04424482706655784, 0.0, 0.001939398810868039, 0.25192033465609026, 1.0, 0.9517254018115564, 0.970424319735798, 0.9625713638138378, 0.9816120853296575, 0.9931544523217739, 0.9997029061900755, 1335.2186828482857, 67.65864925567054, 33.241836369782476, 22.051942598486423, 16.426336563878653, 12.29476033360822, 11.051438383513249, 9.107701943858004, 8.010369312646016, 6.955207519771372, 6.027124017443244, 5.973163305636158, 4.745946353691752, 741.9649048566719, 68.14986975250204, 32.589265406884465, 22.52527697517897, 16.0525656647211, 13.00799888662652, 10.518047567854781, 9.330023997097548, 7.270499246480641, 7.164849952029721, 6.071623072869196, 5.789599082450514, 5.444753934512889]",bitter,EUReCA - dietary eeg
"[0.05149801376618961, 0.037217073926844674, 0.03039558193208049, 0.0, 0.27369692933367235, 1.0, 0.99542606966273, 0.9407208962053114, 0.9938840343769858, 0.9745882360951498, 0.9986247544675523, 0.9999967878751148, 1335.991076716659, 67.47716920889314, 33.591413821985, 21.359956887578967, 16.895419794717284, 12.662971970860323, 10.401643676542795, 9.5364473736708, 7.8873182707216, 6.850654380286966, 6.230835210079211, 5.782320943749491, 5.223923438505367, 741.7964177969172, 67.97246452723354, 33.42276127185437, 21.679714698071045, 16.570646783087746, 12.552826699502575, 10.222491385767501, 9.436252184417834, 8.20245867368204, 6.858164275017177, 6.328910010182154, 5.74899899224452, 5.488240744075279]",bitter,EUReCA - dietary eeg
"[0.13540829763751133, 0.080151578795185, 0.016342996561330734, 0.0, 0.24620482991190534, 1.0, 0.9853394811860648, 0.9598336417518332, 0.9572186865145084, 0.9726366346216898, 0.9807746156164048, 0.9998231208754012, 1335.6730235853358, 68.01661833713402, 33.2746373597435, 22.124938253980282, 16.039189716899067, 12.730339200988338, 10.482479663165329, 9.473654094603647, 7.245849780610803, 7.6426673033989925, 6.094627778430566, 5.867255687315088, 5.221166846205072, 741.9309129550523, 68.0993893731281, 32.894528791063024, 21.92753737912731, 16.020129866103797, 12.88728286854257, 11.004577404701454, 8.656075543627, 8.649572527030653, 6.663520965132562, 6.142841643176127, 5.66226219818616, 5.1692250639029]",bitter,EUReCA - dietary eeg
"[0.15369313838778534, 0.07954313773880747, 0.0, 0.004819222874327617, 0.23393711235411085, 1.0, 0.9890226372518753, 0.9924642039531911, 0.9981641879017767, 0.9856188185124459, 0.9808254967982403, 0.9983980852619313, 1336.5484721734422, 67.3026287516016, 33.2398265572011, 21.92187386535415, 16.51641147042129, 12.729046709035407, 10.868361867104703, 9.187853655807693, 7.580204968234456, 6.8585475307602515, 6.301182368825083, 5.762010017210061, 5.426216001648632, 742.0779397351117, 67.91771360033758, 32.6563178247453, 22.414357361040686, 16.01290214925942, 12.69531045224818, 10.899233650406751, 8.967071455597004, 7.959599095448321, 7.060007436012601, 6.682262479552802, 4.8600249553413235, 5.725228721885533]",bitter,EUReCA - dietary eeg
"[0.08183423742342477, 0.06055317144940246, 0.0, 0.00686753857388109, 0.2002036855840454, 1.0, 0.9884362736339247, 0.9804817073689681, 0.9290688345626213, 0.968525494797929, 0.990907264336639, 0.9983755368416511, 1336.1250544648474, 67.2464142335204, 33.29622052939936, 22.15612148300587, 16.55524859305821, 12.404201438118386, 11.015873372342611, 8.66203783099284, 8.174693133386635, 7.15051182313629, 6.159321645980035, 5.647211241546923, 5.578014677450076, 742.0217371847543, 67.99713967307596, 33.14386355548673, 21.94153678703084, 15.810130413248444, 13.296901404418872, 10.759887861201697, 8.743171600543603, 7.898269105570404, 7.312930631126298, 6.256706329158117, 5.2506931905521625, 5.919655596636076]",bitter,EUReCA - dietary eeg
