Time:250Hz,Epoch,FP1,FP2,Event Id,Event Date,Event Duration
41.1319999336,321,-49965.0000000000,-594.0000000000,,,
41.1359999336,321,-50252.0000000000,-591.0000000000,,,
41.1399999335,321,-49266.0000000000,-595.0000000000,,,
41.1439999335,321,-48541.0000000000,-594.0000000000,,,
41.1479999335,321,-49532.0000000000,-593.0000000000,,,
41.1519999334,321,-49627.0000000000,-593.0000000000,,,
41.1559999336,321,-48878.0000000000,-591.0000000000,,,
41.1599999336,321,-49589.0000000000,-597.0000000000,,,
41.1639999335,321,-48011.0000000000,-594.0000000000,,,
41.1679999335,321,-48623.0000000000,-591.0000000000,,,
41.1719999334,321,-49893.0000000000,-591.0000000000,,,
41.1759999336,321,-48297.0000000000,-593.0000000000,,,
41.1799999336,321,-47048.0000000000,-591.0000000000,,,
41.1839999335,321,-48783.0000000000,-588.0000000000,,,
41.1879999335,321,-49436.0000000000,-593.0000000000,,,
41.1919999334,321,-49425.0000000000,-594.0000000000,,,
41.1959999334,321,-50432.0000000000,-592.0000000000,,,
41.1999999336,321,-49245.0000000000,-592.0000000000,,,
41.2039999336,321,-48757.0000000000,-594.0000000000,,,
41.2079999335,321,-49009.0000000000,-597.0000000000,,,
41.2119999335,321,-51008.0000000000,-591.0000000000,,,
41.2159999334,322,-49879.0000000000,-592.0000000000,,,
41.2199999334,322,-48363.0000000000,-591.0000000000,,,
41.2239999333,322,-49302.0000000000,-587.0000000000,,,
41.2279999333,322,-49671.0000000000,-593.0000000000,,,
41.2319999333,322,-48356.0000000000,-594.0000000000,,,
41.2359999332,322,-48656.0000000000,-595.0000000000,,,
41.2399999334,322,-48807.0000000000,-590.0000000000,,,
41.2439999334,322,-48026.0000000000,-591.0000000000,,,
41.2479999333,322,-49437.0000000000,-592.0000000000,,,
41.2519999333,322,-53377.0000000000,-598.0000000000,,,
41.2559999332,322,-50243.0000000000,-591.0000000000,,,
41.2599999334,322,-49918.0000000000,-592.0000000000,,,
41.2639999334,322,-51596.0000000000,-587.0000000000,,,
41.2679999333,322,-49461.0000000000,-594.0000000000,,,
41.2719999333,322,-50190.0000000000,-593.0000000000,,,
41.2759999332,322,-50685.0000000000,-592.0000000000,,,
41.2799999332,322,-50610.0000000000,-591.0000000000,,,
41.2839999334,322,-49756.0000000000,-589.0000000000,,,
41.2879999334,322,-49910.0000000000,-593.0000000000,,,
41.2919999333,322,-49217.0000000000,-594.0000000000,,,
41.2959999333,322,-49003.0000000000,-591.0000000000,,,
41.2999999332,322,-49816.0000000000,-591.0000000000,,,
41.3039999334,322,-51577.0000000000,-592.0000000000,,,
41.3079999334,322,-48758.0000000000,-591.0000000000,,,
41.3119999333,322,-49380.0000000000,-591.0000000000,,,
41.3159999333,322,-49671.0000000000,-590.0000000000,,,
41.3199999332,322,-50370.0000000000,-594.0000000000,,,
41.3239999332,322,-50665.0000000000,-596.0000000000,,,
41.3279999334,322,-50137.0000000000,-594.0000000000,,,
41.3319999333,322,-50439.0000000000,-591.0000000000,,,
41.3359999333,322,-49687.0000000000,-591.0000000000,,,
41.3399999333,322,-51006.0000000000,-592.0000000000,,,
41.3439999332,323,-49391.0000000000,-594.0000000000,,,
41.3479999332,323,-51598.0000000000,-594.0000000000,,,
41.3519999331,323,-51784.0000000000,-591.0000000000,,,
41.3559999331,323,-50633.0000000000,-587.0000000000,,,
41.3599999330,323,-50215.0000000000,-596.0000000000,,,
41.3639999330,323,-51803.0000000000,-596.0000000000,,,
41.3679999332,323,-52625.0000000000,-596.0000000000,,,
41.3719999332,323,-50257.0000000000,-595.0000000000,,,
41.3759999331,323,-50338.0000000000,-593.0000000000,,,
41.3799999331,323,-50374.0000000000,-592.0000000000,,,
41.3839999330,323,-50008.0000000000,-596.0000000000,,,
41.3879999332,323,-49655.0000000000,-592.0000000000,,,
41.3919999332,323,-49471.0000000000,-594.0000000000,,,
41.3959999331,323,-49362.0000000000,-592.0000000000,,,
41.3999999331,323,-49602.0000000000,-595.0000000000,,,
41.4039999330,323,-49080.0000000000,-593.0000000000,,,
41.4079999330,323,-51977.0000000000,-593.0000000000,,,
41.4119999332,323,-52139.0000000000,-590.0000000000,,,
41.4159999331,323,-53052.0000000000,-594.0000000000,,,
41.4199999331,323,-52169.0000000000,-591.0000000000,,,
41.4239999331,323,-50636.0000000000,-595.0000000000,,,
41.4279999330,323,-52228.0000000000,-591.0000000000,,,
41.4319999332,323,-50821.0000000000,-592.0000000000,,,
41.4359999332,323,-50002.0000000000,-594.0000000000,,,
41.4399999331,323,-50002.0000000000,-592.0000000000,,,
41.4439999331,323,-51418.0000000000,-595.0000000000,,,
41.4479999330,323,-49848.0000000000,-596.0000000000,,,
41.4519999330,323,-50258.0000000000,-593.0000000000,,,
41.4559999332,323,-51748.0000000000,-593.0000000000,,,
41.4599999331,323,-51135.0000000000,-594.0000000000,,,
41.4639999331,323,-50109.0000000000,-591.0000000000,,,
41.4679999331,323,-51799.0000000000,-597.0000000000,,,
41.4719999330,324,-49813.0000000000,-594.0000000000,,,
41.4759999330,324,-50960.0000000000,-593.0000000000,,,
41.4799999329,324,-50678.0000000000,-597.0000000000,,,
41.4839999329,324,-49449.0000000000,-595.0000000000,,,
41.4879999328,324,-51408.0000000000,-594.0000000000,,,
41.4919999328,324,-51260.0000000000,-591.0000000000,,,
41.4959999330,324,-52254.0000000000,-594.0000000000,,,
41.4999999329,324,-50712.0000000000,-594.0000000000,,,
41.5039999329,324,-52063.0000000000,-593.0000000000,,,
41.5079999329,324,-52197.0000000000,-594.0000000000,,,
41.5119999328,324,-51805.0000000000,-594.0000000000,,,
41.5159999330,324,-50058.0000000000,-594.0000000000,,,
41.5199999330,324,-49968.0000000000,-594.0000000000,,,
41.5239999329,324,-50364.0000000000,-591.0000000000,,,
41.5279999329,324,-52779.0000000000,-591.0000000000,,,
41.5319999328,324,-51231.0000000000,-593.0000000000,,,
41.5359999328,324,-50352.0000000000,-595.0000000000,,,
41.5399999330,324,-50371.0000000000,-592.0000000000,,,
41.5439999329,324,-50287.0000000000,-593.0000000000,,,
41.5479999329,324,-50387.0000000000,-592.0000000000,,,
41.5519999329,324,-51698.0000000000,-592.0000000000,,,
41.5559999328,324,-52475.0000000000,-593.0000000000,,,
41.5599999330,324,-51819.0000000000,-594.0000000000,,,
41.5639999330,324,-51380.0000000000,-595.0000000000,,,
41.5679999329,324,-54817.0000000000,-593.0000000000,,,
41.5719999329,324,-51296.0000000000,-591.0000000000,,,
41.5759999328,324,-53366.0000000000,-596.0000000000,,,
41.5799999328,324,-51740.0000000000,-595.0000000000,,,
41.5839999330,324,-52722.0000000000,-595.0000000000,,,
41.5879999329,324,-50681.0000000000,-591.0000000000,,,
41.5919999329,324,-50919.0000000000,-592.0000000000,,,
41.5959999328,324,-51228.0000000000,-594.0000000000,,,
41.5999999328,325,-52637.0000000000,-595.0000000000,,,
41.6039999328,325,-51210.0000000000,-593.0000000000,,,
41.6079999327,325,-50708.0000000000,-590.0000000000,,,
41.6119999327,325,-49646.0000000000,-592.0000000000,,,
41.6159999326,325,-51026.0000000000,-593.0000000000,,,
41.6199999326,325,-52016.0000000000,-596.0000000000,,,
41.6239999328,325,-50719.0000000000,-591.0000000000,,,
41.6279999327,325,-52012.0000000000,-592.0000000000,,,
41.6319999327,325,-49484.0000000000,-594.0000000000,,,
41.6359999327,325,-49066.0000000000,-594.0000000000,,,
41.6399999326,325,-50848.0000000000,-591.0000000000,,,
41.6439999328,325,-52334.0000000000,-593.0000000000,,,
41.6479999328,325,-53161.0000000000,-594.0000000000,,,
41.6519999327,325,-49572.0000000000,-595.0000000000,,,
41.6559999327,325,-50301.0000000000,-590.0000000000,,,
41.6599999326,325,-48815.0000000000,-595.0000000000,,,
41.6639999326,325,-49491.0000000000,-589.0000000000,,,
41.6679999328,325,-49808.0000000000,-592.0000000000,,,
41.6719999327,325,-51880.0000000000,-591.0000000000,,,
41.6759999327,325,-49265.0000000000,-592.0000000000,,,
41.6799999326,325,-49850.0000000000,-591.0000000000,,,
41.6839999326,325,-49796.0000000000,-596.0000000000,,,
41.6879999328,325,-51598.0000000000,-593.0000000000,,,
41.6919999328,325,-51467.0000000000,-592.0000000000,,,
41.6959999327,325,-51733.0000000000,-590.0000000000,,,
41.6999999327,325,-50760.0000000000,-588.0000000000,,,
41.7039999326,325,-48518.0000000000,-593.0000000000,,,
41.7079999326,325,-51385.0000000000,-593.0000000000,,,
41.7119999328,325,-50365.0000000000,-593.0000000000,,,
41.7159999327,325,-51870.0000000000,-592.0000000000,,,
41.7199999327,325,-52778.0000000000,-593.0000000000,,,
41.7239999326,325,-50274.0000000000,-590.0000000000,,,
41.7279999326,326,-50673.0000000000,-591.0000000000,,,
41.7319999326,326,-50515.0000000000,-592.0000000000,,,
41.7359999325,326,-51228.0000000000,-592.0000000000,,,
41.7399999325,326,-49931.0000000000,-593.0000000000,,,
41.7439999324,326,-50692.0000000000,-590.0000000000,,,
41.7479999324,326,-50101.0000000000,-595.0000000000,,,
41.7519999326,326,-50261.0000000000,-594.0000000000,,,
41.7559999325,326,-49596.0000000000,-594.0000000000,,,
41.7599999325,326,-50940.0000000000,-595.0000000000,,,
41.7639999324,326,-49647.0000000000,-591.0000000000,,,
41.7679999324,326,-48281.0000000000,-594.0000000000,,,
41.7719999326,326,-47808.0000000000,-588.0000000000,,,
41.7759999325,326,-49855.0000000000,-593.0000000000,,,
41.7799999325,326,-50113.0000000000,-592.0000000000,,,
41.7839999325,326,-49881.0000000000,-591.0000000000,,,
41.7879999324,326,-48441.0000000000,-592.0000000000,,,
41.7919999324,326,-49235.0000000000,-592.0000000000,,,
41.7959999326,326,-50269.0000000000,-594.0000000000,,,
41.7999999325,326,-49447.0000000000,-594.0000000000,,,
41.8039999325,326,-49866.0000000000,-595.0000000000,,,
41.8079999324,326,-49335.0000000000,-594.0000000000,,,
41.8119999324,326,-48564.0000000000,-592.0000000000,,,
41.8159999326,326,-51488.0000000000,-597.0000000000,,,
41.8199999325,326,-51187.0000000000,-591.0000000000,,,
41.8239999325,326,-49583.0000000000,-595.0000000000,,,
41.8279999325,326,-49516.0000000000,-597.0000000000,,,
41.8319999324,326,-49355.0000000000,-596.0000000000,,,
41.8359999324,326,-48229.0000000000,-593.0000000000,,,
41.8399999326,326,-47806.0000000000,-595.0000000000,,,
41.8439999325,326,-50183.0000000000,-593.0000000000,,,
41.8479999325,326,-50774.0000000000,-590.0000000000,,,
41.8519999324,326,-50252.0000000000,-593.0000000000,,,
41.8559999324,327,-50258.0000000000,-595.0000000000,,,
41.8599999323,327,-49157.0000000000,-593.0000000000,,,
41.8639999323,327,-51254.0000000000,-595.0000000000,,,
41.8679999323,327,-50718.0000000000,-592.0000000000,,,
41.8719999322,327,-49305.0000000000,-591.0000000000,,,
41.8759999322,327,-50056.0000000000,-594.0000000000,,,
41.8799999324,327,-50170.0000000000,-588.0000000000,,,
41.8839999323,327,-50741.0000000000,-594.0000000000,,,
41.8879999323,327,-50985.0000000000,-592.0000000000,,,
41.8919999322,327,-48073.0000000000,-594.0000000000,,,
41.8959999322,327,-48698.0000000000,-594.0000000000,,,
41.8999999324,327,-50791.0000000000,-593.0000000000,,,
41.9039999323,327,-49959.0000000000,-591.0000000000,,,
41.9079999323,327,-50994.0000000000,-593.0000000000,,,
41.9119999323,327,-52136.0000000000,-592.0000000000,,,
41.9159999322,327,-50991.0000000000,-594.0000000000,,,
41.9199999322,327,-48144.0000000000,-596.0000000000,,,
41.9239999324,327,-50061.0000000000,-593.0000000000,,,
41.9279999323,327,-50094.0000000000,-591.0000000000,,,
41.9319999323,327,-49946.0000000000,-594.0000000000,,,
41.9359999322,327,-49822.0000000000,-591.0000000000,,,
41.9399999322,327,-48325.0000000000,-594.0000000000,,,
41.9439999324,327,-48613.0000000000,-591.0000000000,,,
41.9479999323,327,-47571.0000000000,-593.0000000000,,,
41.9519999323,327,-49768.0000000000,-591.0000000000,,,
41.9559999323,327,-49953.0000000000,-595.0000000000,,,
41.9599999322,327,-51685.0000000000,-593.0000000000,,,
41.9639999322,327,-50029.0000000000,-591.0000000000,,,
41.9679999324,327,-50430.0000000000,-592.0000000000,,,
41.9719999323,327,-50459.0000000000,-592.0000000000,,,
41.9759999323,327,-51160.0000000000,-593.0000000000,,,
41.9799999322,327,-49957.0000000000,-595.0000000000,,,
41.9839999322,328,-50998.0000000000,-598.0000000000,,,
41.9879999321,328,-50561.0000000000,-598.0000000000,,,
41.9919999321,328,-50130.0000000000,-592.0000000000,,,
41.9959999321,328,-50987.0000000000,-595.0000000000,,,
41.9999999320,328,-50252.0000000000,-593.0000000000,,,
42.0039999320,328,-51126.0000000000,-592.0000000000,,,
42.0079999322,328,-50465.0000000000,-595.0000000000,,,
42.0119999321,328,-50834.0000000000,-593.0000000000,,,
42.0159999321,328,-50421.0000000000,-594.0000000000,,,
42.0199999320,328,-51498.0000000000,-593.0000000000,,,
42.0239999320,328,-49780.0000000000,-593.0000000000,,,
42.0279999322,328,-51513.0000000000,-596.0000000000,,,
42.0319999321,328,-50056.0000000000,-597.0000000000,,,
42.0359999321,328,-48875.0000000000,-592.0000000000,,,
42.0399999321,328,-51613.0000000000,-591.0000000000,,,
42.0439999320,328,-49783.0000000000,-594.0000000000,,,
42.0479999320,328,-51751.0000000000,-593.0000000000,,,
42.0519999322,328,-50470.0000000000,-594.0000000000,,,
42.0559999321,328,-52140.0000000000,-596.0000000000,,,
42.0599999321,328,-51435.0000000000,-595.0000000000,,,
42.0639999320,328,-51631.0000000000,-595.0000000000,,,
42.0679999320,328,-53364.0000000000,-592.0000000000,,,
42.0719999322,328,-52724.0000000000,-594.0000000000,,,
42.0759999321,328,-52140.0000000000,-594.0000000000,,,
42.0799999321,328,-52602.0000000000,-592.0000000000,,,
42.0839999320,328,-50326.0000000000,-594.0000000000,,,
42.0879999320,328,-52683.0000000000,-591.0000000000,,,
42.0919999320,328,-50854.0000000000,-594.0000000000,,,
42.0959999321,328,-52328.0000000000,-595.0000000000,,,
42.0999999321,328,-51494.0000000000,-593.0000000000,,,
42.1039999321,328,-54111.0000000000,-592.0000000000,,,
42.1079999320,328,-51948.0000000000,-597.0000000000,,,
42.1119999320,329,-51736.0000000000,-594.0000000000,,,
42.1159999319,329,-52742.0000000000,-598.0000000000,,,
42.1199999319,329,-52539.0000000000,-594.0000000000,,,
42.1239999318,329,-53797.0000000000,-594.0000000000,,,
42.1279999318,329,-50933.0000000000,-596.0000000000,,,
42.1319999318,329,-52806.0000000000,-591.0000000000,,,
42.1359999320,329,-51228.0000000000,-594.0000000000,,,
42.1399999319,329,-51530.0000000000,-595.0000000000,,,
42.1439999319,329,-51519.0000000000,-595.0000000000,,,
42.1479999318,329,-51224.0000000000,-594.0000000000,,,
42.1519999318,329,-50755.0000000000,-594.0000000000,,,
42.1559999320,329,-50562.0000000000,-597.0000000000,,,
42.1599999319,329,-50622.0000000000,-591.0000000000,,,
42.1639999319,329,-50245.0000000000,-594.0000000000,,,
42.1679999318,329,-50623.0000000000,-590.0000000000,,,
42.1719999318,329,-50257.0000000000,-592.0000000000,,,
42.1759999318,329,-51381.0000000000,-591.0000000000,,,
42.1799999319,329,-51148.0000000000,-593.0000000000,,,
42.1839999319,329,-51054.0000000000,-591.0000000000,,,
42.1879999319,329,-51532.0000000000,-580.0000000000,,,
42.1919999318,329,-49922.0000000000,-583.0000000000,,,
42.1959999318,329,-51618.0000000000,-590.0000000000,,,
42.1999999320,329,-52149.0000000000,-585.0000000000,,,
42.2039999319,329,-50792.0000000000,-587.0000000000,,,
42.2079999319,329,-50296.0000000000,-583.0000000000,,,
42.2119999318,329,-49260.0000000000,-584.0000000000,,,
42.2159999318,329,-52041.0000000000,-585.0000000000,,,
42.2199999318,329,-51606.0000000000,-583.0000000000,,,
42.2239999319,329,-50517.0000000000,-583.0000000000,,,
42.2279999319,329,-50731.0000000000,-585.0000000000,,,
42.2319999319,329,-51020.0000000000,-591.0000000000,,,
42.2359999318,329,-50893.0000000000,-584.0000000000,,,
42.2399999318,330,-50508.0000000000,-586.0000000000,,,
42.2439999317,330,-52121.0000000000,-587.0000000000,,,
42.2479999317,330,-50869.0000000000,-588.0000000000,,,
42.2519999316,330,-50087.0000000000,-585.0000000000,,,
42.2559999316,330,-50481.0000000000,-587.0000000000,,,
42.2599999316,330,-51872.0000000000,-585.0000000000,,,
42.2639999317,330,-53002.0000000000,-588.0000000000,,,
42.2679999317,330,-51305.0000000000,-583.0000000000,,,
42.2719999317,330,-52022.0000000000,-585.0000000000,,,
42.2759999316,330,-52126.0000000000,-587.0000000000,,,
42.2799999316,330,-52223.0000000000,-588.0000000000,,,
42.2839999318,330,-51710.0000000000,-587.0000000000,,,
42.2879999317,330,-50378.0000000000,-583.0000000000,,,
42.2919999317,330,-50376.0000000000,-585.0000000000,,,
42.2959999316,330,-51428.0000000000,-590.0000000000,,,
42.2999999316,330,-51972.0000000000,-583.0000000000,,,
42.3039999316,330,-51341.0000000000,-585.0000000000,,,
42.3079999317,330,-50532.0000000000,-585.0000000000,,,
42.3119999317,330,-51571.0000000000,-590.0000000000,,,
42.3159999317,330,-50132.0000000000,-584.0000000000,,,
42.3199999316,330,-50935.0000000000,-588.0000000000,,,
42.3239999316,330,-49858.0000000000,-585.0000000000,,,
42.3279999318,330,-49504.0000000000,-591.0000000000,,,
42.3319999317,330,-50583.0000000000,-584.0000000000,,,
42.3359999317,330,-52853.0000000000,-587.0000000000,,,
42.3399999316,330,-52406.0000000000,-588.0000000000,,,
42.3439999316,330,-52078.0000000000,-587.0000000000,,,
42.3479999315,330,-52149.0000000000,-585.0000000000,,,
42.3519999317,330,-51053.0000000000,-582.0000000000,,,
42.3559999317,330,-50547.0000000000,-587.0000000000,,,
42.3599999317,330,-51145.0000000000,-590.0000000000,,,
42.3639999316,330,-50252.0000000000,-593.0000000000,,,
42.3679999316,331,-51138.0000000000,-590.0000000000,,,
42.3719999315,331,-52469.0000000000,-594.0000000000,,,
42.3759999315,331,-51009.0000000000,-591.0000000000,,,
42.3799999314,331,-51257.0000000000,-590.0000000000,,,
42.3839999314,331,-51341.0000000000,-591.0000000000,,,
42.3879999314,331,-50987.0000000000,-584.0000000000,,,
42.3919999315,331,-51953.0000000000,-588.0000000000,,,
42.3959999315,331,-52747.0000000000,-590.0000000000,,,
42.3999999315,331,-52516.0000000000,-590.0000000000,,,
42.4039999314,331,-53022.0000000000,-591.0000000000,,,
42.4079999314,331,-51038.0000000000,-586.0000000000,,,
42.4119999316,331,-53327.0000000000,-591.0000000000,,,
42.4159999315,331,-52269.0000000000,-591.0000000000,,,
42.4199999315,331,-52938.0000000000,-593.0000000000,,,
42.4239999314,331,-52569.0000000000,-594.0000000000,,,
42.4279999314,331,-49980.0000000000,-588.0000000000,,,
42.4319999313,331,-53001.0000000000,-595.0000000000,,,
42.4359999315,331,-52686.0000000000,-594.0000000000,,,
42.4399999315,331,-54376.0000000000,-594.0000000000,,,
42.4439999314,331,-52643.0000000000,-594.0000000000,,,
42.4479999314,331,-52290.0000000000,-591.0000000000,,,
42.4519999314,331,-52945.0000000000,-591.0000000000,,,
42.4559999316,331,-53083.0000000000,-591.0000000000,,,
42.4599999315,331,-54629.0000000000,-594.0000000000,,,
42.4639999315,331,-51727.0000000000,-591.0000000000,,,
42.4679999314,331,-52908.0000000000,-589.0000000000,,,
42.4719999314,331,-51672.0000000000,-588.0000000000,,,
42.4759999313,331,-53689.0000000000,-589.0000000000,,,
42.4799999315,331,-55036.0000000000,-588.0000000000,,,
42.4839999315,331,-53024.0000000000,-591.0000000000,,,
42.4879999314,331,-52691.0000000000,-588.0000000000,,,
42.4919999314,331,-52322.0000000000,-588.0000000000,,,
42.4959999314,332,-53122.0000000000,-589.0000000000,,,
42.4999999313,332,-52615.0000000000,-587.0000000000,,,
42.5039999313,332,-55875.0000000000,-586.0000000000,,,
42.5079999312,332,-52910.0000000000,-592.0000000000,,,
42.5119999312,332,-52768.0000000000,-588.0000000000,,,
42.5159999311,332,-53903.0000000000,-590.0000000000,,,
42.5199999313,332,-53047.0000000000,-587.0000000000,,,
42.5239999313,332,-51983.0000000000,-591.0000000000,,,
42.5279999312,332,-52232.0000000000,-593.0000000000,,,
42.5319999312,332,-52411.0000000000,-591.0000000000,,,
42.5359999312,332,-51825.0000000000,-588.0000000000,,,
42.5399999314,332,-52312.0000000000,-587.0000000000,,,
42.5439999313,332,-54941.0000000000,-588.0000000000,,,
42.5479999313,332,-52321.0000000000,-591.0000000000,,,
42.5519999312,332,-52744.0000000000,-591.0000000000,,,
42.5559999312,332,-53060.0000000000,-587.0000000000,,,
42.5599999311,332,-54421.0000000000,-592.0000000000,,,
42.5639999313,332,-54540.0000000000,-588.0000000000,,,
42.5679999313,332,-54856.0000000000,-590.0000000000,,,
42.5719999312,332,-53996.0000000000,-590.0000000000,,,
42.5759999312,332,-53966.0000000000,-593.0000000000,,,
42.5799999312,332,-52569.0000000000,-592.0000000000,,,
42.5839999313,332,-52935.0000000000,-586.0000000000,,,
42.5879999313,332,-53184.0000000000,-588.0000000000,,,
42.5919999313,332,-51266.0000000000,-590.0000000000,,,
42.5959999312,332,-50862.0000000000,-592.0000000000,,,
42.5999999312,332,-52488.0000000000,-591.0000000000,,,
42.6039999311,332,-52296.0000000000,-593.0000000000,,,
42.6079999313,332,-51806.0000000000,-591.0000000000,,,
42.6119999313,332,-51376.0000000000,-592.0000000000,,,
42.6159999312,332,-52366.0000000000,-595.0000000000,,,
42.6199999312,332,-51722.0000000000,-590.0000000000,,,
42.6239999312,333,-53393.0000000000,-590.0000000000,,,
42.6279999311,333,-53307.0000000000,-592.0000000000,,,
42.6319999311,333,-51780.0000000000,-589.0000000000,,,
42.6359999310,333,-51091.0000000000,-593.0000000000,,,
42.6399999310,333,-51729.0000000000,-596.0000000000,,,
42.6439999309,333,-51876.0000000000,-590.0000000000,,,
42.6479999311,333,-51981.0000000000,-594.0000000000,,,
42.6519999311,333,-53497.0000000000,-591.0000000000,,,
42.6559999310,333,-52458.0000000000,-591.0000000000,,,
42.6599999310,333,-51879.0000000000,-593.0000000000,,,
42.6639999310,333,-51496.0000000000,-592.0000000000,,,
42.6679999311,333,-52547.0000000000,-593.0000000000,,,
42.6719999311,333,-51604.0000000000,-588.0000000000,,,
42.6759999311,333,-52706.0000000000,-592.0000000000,,,
42.6799999310,333,-55201.0000000000,-590.0000000000,,,
42.6839999310,333,-56146.0000000000,-590.0000000000,,,
42.6879999309,333,-53658.0000000000,-594.0000000000,,,
42.6919999311,333,-53500.0000000000,-590.0000000000,,,
42.6959999311,333,-53849.0000000000,-592.0000000000,,,
42.6999999310,333,-52027.0000000000,-595.0000000000,,,
42.7039999310,333,-54222.0000000000,-591.0000000000,,,
42.7079999309,333,-52603.0000000000,-592.0000000000,,,
42.7119999311,333,-52808.0000000000,-590.0000000000,,,
42.7159999311,333,-52575.0000000000,-596.0000000000,,,
42.7199999311,333,-52931.0000000000,-594.0000000000,,,
42.7239999310,333,-51676.0000000000,-592.0000000000,,,
42.7279999310,333,-54238.0000000000,-592.0000000000,,,
42.7319999309,333,-52451.0000000000,-597.0000000000,,,
42.7359999311,333,-54234.0000000000,-591.0000000000,,,
42.7399999311,333,-53570.0000000000,-591.0000000000,,,
42.7439999310,333,-54351.0000000000,-594.0000000000,,,
42.7479999310,333,-52594.0000000000,-594.0000000000,,,
42.7519999309,334,-53108.0000000000,-593.0000000000,,,
42.7559999309,334,-53036.0000000000,-591.0000000000,,,
42.7599999309,334,-53071.0000000000,-592.0000000000,,,
42.7639999308,334,-52812.0000000000,-595.0000000000,,,
42.7679999308,334,-54133.0000000000,-590.0000000000,,,
42.7719999307,334,-53904.0000000000,-592.0000000000,,,
42.7759999309,334,-54007.0000000000,-592.0000000000,,,
42.7799999309,334,-54573.0000000000,-593.0000000000,,,
42.7839999308,334,-53868.0000000000,-593.0000000000,,,
42.7879999308,334,-53471.0000000000,-592.0000000000,,,
42.7919999307,334,-53233.0000000000,-595.0000000000,,,
42.7959999309,334,-52575.0000000000,-592.0000000000,,,
42.7999999309,334,-54962.0000000000,-595.0000000000,,,
42.8039999309,334,-53666.0000000000,-593.0000000000,,,
42.8079999308,334,-53515.0000000000,-592.0000000000,,,
42.8119999308,334,-52642.0000000000,-592.0000000000,,,
42.8159999307,334,-53916.0000000000,-591.0000000000,,,
42.8199999309,334,-53136.0000000000,-594.0000000000,,,
42.8239999309,334,-52779.0000000000,-593.0000000000,,,
42.8279999308,334,-52535.0000000000,-594.0000000000,,,
42.8319999308,334,-53319.0000000000,-592.0000000000,,,
42.8359999307,334,-54540.0000000000,-590.0000000000,,,
42.8399999309,334,-54501.0000000000,-593.0000000000,,,
42.8439999309,334,-53695.0000000000,-594.0000000000,,,
42.8479999308,334,-54325.0000000000,-593.0000000000,,,
42.8519999308,334,-54133.0000000000,-588.0000000000,,,
42.8559999308,334,-53130.0000000000,-592.0000000000,,,
42.8599999307,334,-54817.0000000000,-594.0000000000,,,
42.8639999309,334,-53821.0000000000,-596.0000000000,,,
42.8679999309,334,-53363.0000000000,-595.0000000000,,,
42.8719999308,334,-52728.0000000000,-593.0000000000,,,
42.8759999308,334,-51665.0000000000,-591.0000000000,,,
42.8799999307,335,-54043.0000000000,-590.0000000000,,,
42.8839999307,335,-53887.0000000000,-591.0000000000,,,
42.8879999307,335,-53111.0000000000,-593.0000000000,,,
42.8919999306,335,-53363.0000000000,-591.0000000000,,,
42.8959999306,335,-52933.0000000000,-594.0000000000,,,
42.8999999305,335,-54217.0000000000,-593.0000000000,,,
42.9039999307,335,-54872.0000000000,-595.0000000000,,,
42.9079999307,335,-52686.0000000000,-595.0000000000,,,
42.9119999306,335,-56299.0000000000,-594.0000000000,,,
42.9159999306,335,-54096.0000000000,-589.0000000000,,,
42.9199999305,335,-54911.0000000000,-592.0000000000,,,
42.9239999307,335,-54578.0000000000,-594.0000000000,,,
42.9279999307,335,-54860.0000000000,-591.0000000000,,,
42.9319999306,335,-55398.0000000000,-593.0000000000,,,
42.9359999306,335,-54677.0000000000,-594.0000000000,,,
42.9399999306,335,-55023.0000000000,-596.0000000000,,,
42.9439999305,335,-55511.0000000000,-593.0000000000,,,
42.9479999307,335,-55082.0000000000,-595.0000000000,,,
42.9519999307,335,-53226.0000000000,-594.0000000000,,,
42.9559999306,335,-55313.0000000000,-593.0000000000,,,
42.9599999306,335,-54200.0000000000,-595.0000000000,,,
42.9639999305,335,-54570.0000000000,-591.0000000000,,,
42.9679999307,335,-55466.0000000000,-592.0000000000,,,
42.9719999307,335,-53945.0000000000,-594.0000000000,,,
42.9759999306,335,-53357.0000000000,-592.0000000000,,,
42.9799999306,335,-52118.0000000000,-596.0000000000,,,
42.9839999306,335,-56754.0000000000,-597.0000000000,,,
42.9879999305,335,-55056.0000000000,-594.0000000000,,,
42.9919999307,335,-55109.0000000000,-599.0000000000,,,
42.9959999307,335,-55000.0000000000,-593.0000000000,,,
42.9999999306,335,-56383.0000000000,-597.0000000000,,,
43.0039999306,335,-54810.0000000000,-593.0000000000,,,
43.0079999305,336,-54822.0000000000,-597.0000000000,,,
43.0119999305,336,-52919.0000000000,-594.0000000000,,,
43.0159999304,336,-53198.0000000000,-596.0000000000,,,
43.0199999304,336,-55963.0000000000,-592.0000000000,,,
43.0239999304,336,-56319.0000000000,-596.0000000000,,,
43.0279999303,336,-54298.0000000000,-593.0000000000,,,
43.0319999305,336,-54212.0000000000,-593.0000000000,,,
43.0359999305,336,-56173.0000000000,-593.0000000000,,,
43.0399999304,336,-55980.0000000000,-598.0000000000,,,
43.0439999304,336,-55588.0000000000,-593.0000000000,,,
43.0479999303,336,-53990.0000000000,-595.0000000000,,,
43.0519999305,336,-53927.0000000000,-595.0000000000,,,
